,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
0,631cc12f162b49f160799965,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Punch Cofort And Style Are Well,Its comfort and style are well. It comes loaded with features and the seats are comfortable for both front and rear. If a turbo engine is an available means it would be the completeness of the vehicle.,ajay ,4.5,"Sep 10, 2022"
1,631cc131162b49f160799966,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Good Driving Experience,Very good in driving experience with good looks and comfort. Space is sufficient for one family. Best for the city and long drive also. AC is also a very good Xuv variant in less price. The gripe of the tire is also good.,santosh kumar singh,4.5,"Sep 09, 2022"
2,631cc131162b49f160799967,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Best Car For Small Family,"Best car for a middle-class family, and it is provided with a 5-star rating. Its look is awesome and marvellous. Its price is satisfying.",varun jaiswal,5.0,"Sep 07, 2022"
3,631cc132162b49f160799968,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Value For Money,"A value-for-money micro SUV, especially regarding drive comfort, space, and seat position. Fuel efficiency is a major concern. Perhaps 50kg less weight and a 4-cylinder engine instead of 3 cylinders, will increase fuel efficiency and also pick up. Overall, this is a good car.",paul john,3.5,"Sep 06, 2022"
4,631cc132162b49f160799969,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,I Have Driven The Punch,"I have driven the punch for 1 month it seems to be underpowered especially while overtaking on highways, even on city roads it seems underpowered so what can I say that sudden momentum to accelerate it lacks it takes some time to get into that feeling of car throttle.",mihsalan swer,4.5,"Sep 06, 2022"
5,631cc132162b49f16079996a,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Best Value For Money Car,"I got the Adventure+Rhtym Variant of the car, with AMT. It is a smooth, classy, and comforting drive every time. It has all the needed features. And its safety rating keeps me stress-free. ",shivam tripathi,4.5,"Sep 06, 2022"
6,631cc132162b49f16079996b,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Punch Is A Good Car,Punch is a good car beyond my expectations having ample space inside for a family. It is very easy to drive and comfortable. ,manoj,4.5,"Sep 05, 2022"
7,631cc133162b49f16079996c,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Built Quality Is Too Notch,But overall the car is very comfortable to drive and is on the passenger side well. Built quality is too notch. Be careful on bad roads the underbody is not very insulated leaving the radiator exposed so kitting huge potholes can sometimes bend the radiator.,samuel jamir,3.5,"Sep 05, 2022"
8,631cc133162b49f16079996d,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Offers A Decent Space,"Tata punch offers a decent space for the driver and passengers. It has ample features including custom packs. This car looks muscular and aggressive. The drive quality of this car is amazing as the rest of the Tata cars.  
",moin patel,4.5,"Sep 04, 2022"
9,631cc133162b49f16079996e,Tata Punch ,4.5/5,Rs.5.93 - 9.49 Lakh,Nice Car,"Nice car, safety is too good, and it looks good. The mileage is fine, in City and on highway is 20kmpl. The main advantage is car parking needs less space because of car's size is not too big.",manesh ,4.5,"Sep 01, 2022"
